,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1379,27,Yes,1,1337,2,22,3,0,1944,1,1,58,2,1,0,2,2,2863,19555,1,0,12,3,1,0,1,2,3,1,0,0,0
1380,35,No,0,682,1,18,4,4,1945,2,0,71,3,2,8,1,2,5561,15975,0,0,16,3,4,1,6,2,1,5,3,0,4
1381,28,No,2,1103,0,16,3,4,1947,3,0,49,3,1,7,3,0,2144,2122,1,0,14,3,3,0,5,3,2,5,3,1,4
1382,31,No,2,976,0,3,2,4,1948,3,0,48,3,1,7,1,1,3065,3995,1,1,13,3,4,1,4,3,4,4,2,2,3
1383,36,No,2,1351,0,9,4,5,1949,1,0,66,4,1,6,2,2,2810,9238,1,0,22,4,2,0,5,3,3,5,4,0,2
1384,34,No,0,937,1,1,3,3,1950,1,0,32,3,3,8,4,0,9888,6770,1,0,21,4,1,0,14,3,2,14,8,2,1
1385,34,No,0,1239,1,13,4,4,1951,4,0,39,3,3,8,3,1,8628,22914,1,0,18,3,3,1,9,2,2,8,7,1,1
1386,26,No,0,157,0,1,3,4,1952,3,0,95,3,1,6,1,0,2867,20006,0,0,13,3,4,0,8,6,2,7,7,7,6
1387,29,No,0,136,0,1,3,5,1954,1,0,89,3,2,4,1,2,5373,6225,0,0,12,3,1,1,6,5,2,5,3,0,2
1388,32,No,2,1146,0,15,4,4,1955,3,1,34,3,2,4,4,1,6667,16542,5,0,18,3,2,1,9,6,3,5,1,1,2
1389,31,No,1,1125,0,1,3,5,1956,4,0,48,1,2,7,1,2,5003,5771,1,0,21,4,2,0,10,6,3,10,8,8,7
1390,28,Yes,0,1404,0,17,3,2,1960,3,0,32,2,1,6,4,1,2367,18779,5,0,12,3,1,1,6,2,2,4,1,0,3
1391,38,No,0,1404,1,1,3,5,1961,1,0,59,2,1,2,1,0,2858,11473,4,0,14,3,1,0,20,3,2,1,0,0,0
1392,35,No,0,1224,1,7,4,5,1962,3,1,55,3,2,8,4,2,5204,13586,1,1,11,3,4,0,10,2,3,10,8,0,9
1393,27,No,0,954,1,9,3,3,1965,4,0,44,3,2,8,4,0,4105,5099,1,0,14,3,1,0,7,5,3,7,7,0,7
1394,32,No,0,1373,0,5,4,5,1966,4,0,56,2,2,5,4,0,9679,10138,8,0,24,4,2,0,8,1,3,1,0,0,0
1395,31,Yes,1,754,1,26,4,3,1967,1,0,63,3,2,8,4,2,5617,21075,1,1,11,3,3,0,10,4,3,10,7,0,8
1396,53,Yes,0,1168,1,24,4,5,1968,1,0,66,3,3,8,1,0,10448,5843,6,1,13,3,2,0,15,2,2,2,2,2,2
1397,54,No,0,155,0,9,2,5,1969,1,1,67,3,2,7,3,2,2897,22474,3,0,11,3,3,2,9,6,2,4,3,2,3
1398,33,No,1,1303,0,7,2,5,1970,4,0,36,3,2,4,3,1,5968,18079,1,0,20,4,3,3,9,2,3,9,7,2,8
1399,43,No,0,574,0,11,3,5,1971,1,0,30,3,3,4,3,2,7510,16873,1,0,17,3,2,1,10,1,3,10,9,0,9
1400,38,No,1,1444,2,1,4,1,1972,4,0,88,3,1,0,2,2,2991,5224,0,1,11,3,2,1,7,2,3,6,2,1,2
1401,55,No,0,189,2,26,4,0,1973,3,0,71,4,5,3,2,2,19636,25811,4,1,18,3,1,1,35,0,3,10,9,1,4
1402,31,No,0,1276,0,2,1,4,1974,4,1,59,1,1,6,4,1,1129,17536,1,1,11,3,3,3,1,4,3,1,0,0,0
1403,39,No,0,119,1,15,4,3,1975,2,0,77,3,4,8,1,0,13341,25098,0,0,12,3,1,0,21,3,3,20,8,11,10
1404,42,No,2,335,0,23,2,5,1976,4,0,37,2,2,7,3,0,4332,14811,1,0,12,3,4,0,20,2,3,20,9,3,7
1405,31,No,2,697,0,10,3,4,1979,3,1,40,3,3,1,3,2,11031,26862,4,0,20,4,3,1,13,2,4,11,7,4,8
1406,54,No,0,157,0,10,3,4,1980,3,1,77,3,2,5,1,0,4440,25198,6,1,19,3,4,0,9,3,3,5,2,1,4
1407,24,No,0,771,0,1,2,5,1981,2,0,45,2,2,4,3,0,4617,14120,1,0,12,3,2,0,4,2,2,4,3,1,2
1408,23,No,0,571,0,12,2,1,1982,4,0,78,3,1,6,4,0,2647,13672,1,0,13,3,3,0,5,6,4,5,2,1,4
1409,40,No,1,692,0,11,3,2,1985,4,1,73,3,2,6,3,2,6323,26849,1,0,11,3,1,1,10,2,4,10,9,9,4
1410,40,No,0,444,1,2,2,3,1986,2,1,92,3,2,8,2,2,5677,4258,3,0,14,3,3,1,15,4,3,11,8,5,10
1411,25,No,0,309,2,2,3,0,1987,3,1,82,3,1,0,2,2,2187,19655,4,0,14,3,3,0,6,3,3,2,0,1,2
1412,30,No,0,911,0,1,2,4,1989,4,0,76,3,1,6,2,2,3748,4077,1,0,13,3,3,0,12,6,2,12,8,1,7
1413,25,No,0,977,0,2,1,1,1992,4,0,57,3,1,6,3,1,3977,7298,6,1,19,3,3,1,7,2,2,2,2,0,2
1414,47,No,0,1180,0,25,3,4,1993,1,0,84,3,3,4,3,0,8633,13084,2,0,23,4,2,0,25,3,3,17,14,12,11
1415,33,No,2,1313,0,1,2,4,1994,2,0,59,2,1,6,3,1,2008,20439,1,0,12,3,3,3,1,2,2,1,1,0,0
1416,38,No,0,1321,1,1,4,5,1995,4,0,86,3,2,8,2,2,4440,7636,0,0,15,3,1,2,16,3,3,15,13,5,8
1417,31,No,0,1154,1,2,2,5,1996,1,0,54,3,1,2,3,2,3067,6393,0,0,19,3,3,1,3,1,3,2,2,1,2
1418,38,No,1,508,0,6,4,5,1997,1,0,72,2,2,5,3,2,5321,14284,2,0,11,3,4,1,10,1,3,8,3,7,7
1419,42,No,0,557,0,18,4,5,1998,4,0,35,3,2,7,1,1,5410,11189,6,1,17,3,3,1,9,3,2,4,3,1,2
1420,41,No,0,642,0,1,3,5,1999,4,0,76,3,1,7,4,2,2782,21412,3,0,22,4,1,1,12,3,3,5,3,1,0
1421,47,No,2,1162,0,1,1,4,2000,3,1,98,3,3,1,2,2,11957,17231,0,0,18,3,1,2,14,3,1,13,8,5,12
1422,35,No,0,1490,0,11,4,4,2003,4,0,43,3,1,6,3,2,2660,20232,7,1,11,3,3,1,5,3,3,2,2,2,2
1423,22,No,0,581,0,1,2,5,2007,4,0,63,3,1,7,3,0,3375,17624,0,0,12,3,4,0,4,2,4,3,2,1,2
1424,35,No,0,1395,0,9,4,4,2008,2,0,48,3,2,7,3,0,5098,18698,1,0,19,3,2,0,10,5,3,10,7,0,8
1425,33,No,0,501,0,15,2,4,2009,2,1,95,3,2,4,4,2,4878,21653,0,1,13,3,1,1,10,6,3,9,7,8,1
1426,32,No,0,267,0,29,4,5,2010,3,1,49,2,1,6,2,0,2837,15919,1,0,13,3,3,0,6,3,3,6,2,4,1
1427,40,No,0,543,0,1,4,5,2012,1,0,83,3,1,6,4,2,2406,4060,8,0,19,3,3,2,8,3,2,1,0,0,0
1428,32,No,0,234,1,1,4,4,2013,2,0,68,2,1,2,2,2,2269,18024,0,0,14,3,2,1,3,2,3,2,2,2,2
1429,39,No,0,116,0,24,1,5,2014,1,0,52,3,2,7,4,0,4108,5340,7,0,13,3,1,0,18,2,3,7,7,1,7
1430,38,No,0,201,0,10,3,4,2015,2,1,99,1,3,1,3,2,13206,3376,3,0,12,3,1,1,20,3,3,18,16,1,11
1431,32,No,0,801,1,1,4,3,2016,3,1,48,3,3,8,4,2,10422,24032,1,0,19,3,3,2,14,3,3,14,10,5,7
1432,37,No,0,161,0,10,3,5,2017,3,1,42,4,3,1,4,2,13744,15471,1,1,25,4,1,1,16,2,3,16,11,6,8
1433,25,No,0,1382,1,8,2,1,2018,1,1,85,3,2,8,3,1,4907,13684,0,1,22,4,2,1,6,3,2,5,3,0,4
1434,52,No,2,585,1,29,4,5,2019,1,0,40,3,1,2,4,1,3482,19788,2,0,15,3,2,2,16,3,2,9,8,0,0
1435,44,No,0,1037,0,1,3,4,2020,2,0,42,3,1,7,4,0,2436,13422,6,1,12,3,3,0,6,2,3,4,3,1,2
1436,21,No,0,501,1,5,1,4,2021,3,0,58,3,1,2,1,0,2380,25479,1,1,11,3,4,0,2,6,3,2,2,1,2
1437,39,No,2,105,0,9,3,5,2022,4,0,87,3,5,3,4,0,19431,15302,2,0,13,3,3,0,21,3,2,6,0,1,3
1438,23,Yes,1,638,1,9,3,3,2023,4,0,33,3,1,2,1,2,1790,26956,1,0,19,3,1,1,1,3,2,1,0,1,0
1439,36,No,0,557,1,3,3,4,2024,1,1,94,2,3,8,4,2,7644,12695,0,0,19,3,3,2,10,2,3,9,7,3,4
1440,36,No,1,688,0,4,2,5,2025,4,1,97,3,2,5,2,1,5131,9192,7,0,13,3,2,3,18,3,3,4,2,0,2
1441,56,No,2,667,0,1,4,5,2026,3,0,57,3,2,4,3,1,6306,26236,1,0,21,4,1,1,13,2,2,13,12,1,9
1442,29,Yes,0,1092,0,1,4,4,2027,1,0,36,3,1,7,4,2,4787,26124,9,1,14,3,2,3,4,3,4,2,2,2,2
1443,42,No,0,300,0,2,3,5,2031,1,0,56,3,5,3,3,2,18880,17312,5,0,11,3,1,0,24,2,2,22,6,4,14
1444,56,Yes,0,310,0,7,2,2,2032,4,0,72,3,1,6,3,2,2339,3666,8,0,11,3,4,1,14,4,1,10,9,9,8
1445,41,No,0,582,0,28,4,5,2034,1,1,60,2,4,5,2,2,13570,5640,0,0,23,4,3,1,21,3,3,20,7,0,10
1446,34,No,0,704,1,28,3,3,2035,4,1,95,2,2,8,3,2,6712,8978,1,0,21,4,4,2,8,2,3,8,7,1,7
1447,36,No,2,301,1,15,4,3,2036,4,0,88,1,2,8,4,1,5406,10436,1,0,24,4,1,1,15,4,2,15,12,11,11
1448,41,No,0,930,1,3,3,5,2037,3,0,57,2,2,8,2,1,8938,12227,2,0,11,3,3,1,14,5,3,5,4,0,4
1449,32,No,0,529,0,2,3,2,2038,4,0,78,3,1,7,1,0,2439,11288,1,0,14,3,4,0,4,4,3,4,2,1,2
1450,35,No,0,1146,2,26,4,5,2040,3,1,31,3,3,0,4,0,8837,16642,1,1,16,3,3,0,9,2,3,9,0,1,7
1451,38,No,0,345,1,10,2,5,2041,1,1,100,3,2,8,4,2,5343,5982,1,0,11,3,3,1,10,1,3,10,7,1,9
1452,50,Yes,1,878,1,1,4,5,2044,2,0,94,3,2,8,3,1,6728,14255,7,0,12,3,4,2,12,3,3,6,3,0,1
1453,36,No,0,1120,1,11,4,3,2045,2,1,100,2,2,8,4,2,6652,14369,4,0,13,3,1,1,8,2,2,6,3,0,0
1454,45,No,0,374,1,20,3,5,2046,4,1,50,3,2,8,3,0,4850,23333,8,0,15,3,3,0,8,3,3,5,3,0,1
1455,40,No,0,1322,0,2,4,5,2048,3,0,52,2,1,7,3,0,2809,2725,2,0,14,3,4,0,8,2,3,2,2,2,2
1456,35,No,1,1199,0,18,4,5,2049,3,0,80,3,2,4,3,2,5689,24594,1,1,14,3,4,2,10,2,4,10,2,0,2
1457,40,No,0,1194,0,2,4,4,2051,3,1,98,3,1,7,3,2,2001,12549,2,0,14,3,2,3,20,2,3,5,3,0,2
1458,35,No,0,287,0,1,4,5,2052,3,1,62,1,1,7,4,2,2977,8952,1,0,12,3,4,1,4,5,3,4,3,1,1
1459,29,No,0,1378,0,13,2,1,2053,4,0,46,2,2,6,2,2,4025,23679,4,1,13,3,1,1,10,2,3,4,3,0,3
1460,29,No,0,468,0,28,4,4,2054,4,1,73,2,1,7,1,0,3785,8489,1,0,14,3,2,0,5,3,1,5,4,0,4
1461,50,Yes,0,410,1,28,3,3,2055,4,0,39,2,3,8,1,1,10854,16586,4,1,13,3,2,1,20,3,3,3,2,2,0
1462,39,No,0,722,1,24,1,3,2056,2,1,60,2,4,8,4,2,12031,8828,0,0,11,3,1,1,21,2,2,20,9,9,6
1463,31,No,2,325,0,5,3,4,2057,2,0,74,3,2,5,1,0,9936,3787,0,0,19,3,2,0,10,2,3,9,4,1,7
1464,26,No,0,1167,1,5,3,1,2060,4,1,30,2,1,2,3,0,2966,21378,0,0,18,3,4,0,5,2,3,4,2,0,0
1465,36,No,1,884,0,23,2,4,2061,3,0,41,4,2,6,4,2,2571,12290,4,0,17,3,3,1,17,3,3,5,2,0,3
1466,39,No,0,613,0,6,1,4,2062,4,0,42,2,3,4,1,2,9991,21457,4,0,15,3,1,1,9,5,3,7,7,1,7
1467,27,No,0,155,0,4,3,5,2064,2,0,87,4,2,5,2,2,6142,5174,1,1,20,4,2,1,6,0,3,6,2,0,3
1468,49,No,1,1023,1,2,3,4,2065,4,0,63,2,2,8,2,2,5390,13243,2,0,14,3,4,0,17,3,2,9,6,0,8
1469,34,No,0,628,0,8,3,4,2068,2,0,82,4,2,6,3,2,4404,10228,2,0,12,3,1,0,6,3,4,4,3,1,2
